trade_date,order_book_id,open,close,high,low,total_turnover,volume,prev_close
2026-03-27,000001.XSHG,3852.0936,3913.7238,3924.1075,3852.0936,799696430885.6,56134296300.0,3889.0835
2026-03-27,000002.XSHG,4039.0651,4103.7289,4114.6057,4039.0651,799071642579.0,56092340300.0,4077.8904
2026-03-27,000003.XSHG,261.4619,263.805,264.1599,261.1221,154390310.6,31844800.0,261.6127
2026-03-27,000004.XSHG,3582.2382,3665.5113,3677.2266,3582.2382,621518837472.1,34402819400.0,3625.2909
2026-03-27,000005.XSHG,2650.2507,2669.591,2675.4308,2648.8725,30110543832.4,2932977000.0,2664.2822
2026-03-27,000006.XSHG,4056.5738,4085.8928,4097.6392,4052.3618,3780312231.8,714643400.0,4088.5782
2026-03-27,000007.XSHG,4847.477,4871.2172,4898.4158,4835.9814,55468872170.3,8249952700.0,4892.4199
2026-03-27,000008.XSHG,3344.6162,3356.4743,3362.9952,3341.1948,88817865178.7,9833904000.0,3361.0703
2026-03-27,000009.XSHG,6638.3876,6794.7479,6832.767,6638.3876,193530512804.0,11794079100.0,6725.9621
2026-03-27,000010.XSHG,9503.0596,9648.4434,9674.4142,9503.0596,218317192545.0,12947035900.0,9600.3473
2026-03-27,000011.XSHG,6671.6977,6767.2177,6787.0514,6671.6977,336620239661.0,120009846700.0,6724.2995
2026-03-27,000012.XSHG,225.9322,225.9004,225.9322,225.8712,62169202017.0,6248509600.0,225.9177
2026-03-27,000013.XSHG,304.8958,304.8941,304.8975,304.8936,3587713917.0,35811840.0,304.8724
2026-03-27,000015.XSHG,3246.9387,3258.0852,3278.7637,3234.862,33097242277.0,3429547300.0,3262.89
2026-03-27,000016.XSHG,2803.4975,2837.3064,2845.8344,2803.4975,103294765815.0,4652544100.0,2824.6744
2026-03-27,000017.XSHG,3255.9213,3308.0401,3316.8273,3255.9213,784240949147.0,54777783800.0,3287.2208
2026-03-27,000018.XSHG,5344.1334,5350.4507,5379.2794,5336.8926,32426483864.0,2877305100.0,5358.6393
2026-03-27,000019.XSHG,1192.1779,1206.8292,1209.738,1191.7739,144311451198.0,8721772800.0,1201.0418
2026-03-27,000020.XSHG,1630.7454,1680.8578,1689.0999,1630.7454,188844822798.0,7801258400.0,1653.5566
2026-03-27,000021.XSHG,1038.3078,1049.4441,1052.0473,1037.9208,107924479553.0,6658404000.0,1045.2264
2026-03-27,000022.XSHG,255.288,255.2864,255.2908,255.2852,643952880.0,65318400.0,255.27
2026-03-27,000025.XSHG,1767.294,1769.9035,1777.6574,1762.2635,27065160080.0,4364789300.0,1781.6504
2026-03-27,000026.XSHG,5691.0082,5817.4856,5831.848,5691.0082,38596253597.0,1629712900.0,5766.2254
2026-03-27,000027.XSHG,784.7443,788.6776,793.0716,781.3723,7521643960.0,812998400.0,787.9898
2026-03-27,000028.XSHG,3640.357,3719.2758,3731.7613,3640.357,98429948900.0,3338243100.0,3683.2396
2026-03-27,000029.XSHG,4216.6933,4226.4611,4245.6974,4211.8634,57558177402.0,5925649800.0,4232.2876
2026-03-27,000030.XSHG,2407.3657,2456.3772,2464.9131,2407.3657,176484554248.0,8636103900.0,2436.9309
2026-03-27,000031.XSHG,3109.2405,3124.9557,3130.1876,3107.7353,135612782750.0,11223510600.0,3125.7621
2026-03-27,000032.XSHG,2389.8232,2406.6521,2418.7935,2378.001,25687432174.0,2808281600.0,2402.3548
2026-03-27,000033.XSHG,3624.8823,3739.8656,3763.3807,3624.8823,68517421652.0,3731794200.0,3686.3343
2026-03-27,000034.XSHG,2263.9951,2290.9391,2300.0421,2263.3507,50396433030.0,4567797400.0,2287.593
2026-03-27,000035.XSHG,2551.5525,2590.6083,2595.4028,2548.031,19685935604.0,926696400.0,2579.138
2026-03-27,000036.XSHG,10134.7024,10347.7037,10365.4557,10129.1268,13729536302.0,393975200.0,10160.689
2026-03-27,000037.XSHG,5895.3846,6152.7543,6164.8487,5894.6029,25919414001.0,648836900.0,5936.6526
2026-03-27,000038.XSHG,5306.6238,5313.028,5341.6192,5299.567,29654137656.0,2525711500.0,5321.2957
2026-03-27,000039.XSHG,5035.9173,5155.7578,5194.5657,5030.2293,69524113046.0,1076634000.0,5143.2504
2026-03-27,000040.XSHG,4243.6862,4337.9225,4375.8533,4239.513,35697750562.0,1062206800.0,4313.8314
2026-03-27,000041.XSHG,2771.184,2767.3016,2794.0043,2751.4106,30718384580.0,5257204300.0,2800.7623
2026-03-27,000042.XSHG,1727.7725,1737.0206,1738.8216,1727.5101,61505970653.0,6558713300.0,1737.9172
2026-03-27,000043.XSHG,2420.1471,2455.5085,2460.3556,2420.1471,58078187249.0,1713274200.0,2437.2077
2026-03-27,000044.XSHG,4452.1752,4514.8817,4526.73,4451.1645,115022426730.0,8294491800.0,4499.7105
2026-03-27,000045.XSHG,5738.0412,5885.0305,5920.6552,5738.0412,200660679826.0,11538391500.0,5822.997
2026-03-27,000046.XSHG,5054.7487,5154.6215,5176.4972,5054.7487,315683106556.0,19832883300.0,5118.9856
2026-03-27,000047.XSHG,3779.3465,3841.692,3855.181,3779.3465,418977872371.0,24485427500.0,3819.1217
2026-03-27,000048.XSHG,1386.2465,1397.7134,1401.5475,1385.5387,67512002985.0,3395236100.0,1393.9263
2026-03-27,000049.XSHG,1926.3519,1982.4135,1992.9286,1926.3519,96449848793.0,3786900800.0,1958.2546
2026-03-27,000050.XSHG,2252.7378,2276.9599,2284.081,2252.7378,103294765815.0,4652544100.0,2274.1959
2026-03-27,000051.XSHG,9116.8436,9233.6156,9256.1961,9115.1527,218317192545.0,12947035900.0,9206.0652
2026-03-27,000052.XSHG,2826.3241,2840.4278,2846.6962,2825.5439,103294765815.0,4652544100.0,2838.6813
2026-03-27,000053.XSHG,12102.5182,12180.5974,12201.4494,12099.3971,218317192545.0,12947035900.0,12175.336
2026-03-27,000054.XSHG,1480.039,1497.1595,1500.3468,1479.8494,88098921507.0,6387451900.0,1489.6845
2026-03-27,000055.XSHG,1491.3547,1510.7391,1516.9698,1491.1281,54626357932.0,2601756400.0,1503.9272
2026-03-27,000056.XSHG,1213.1352,1225.8868,1229.2257,1213.1216,106090976034.0,6815211500.0,1222.4334
2026-03-27,000057.XSHG,3621.9227,3702.8369,3715.684,3621.9227,144365165476.0,4795518900.0,3662.5084
2026-03-27,000058.XSHG,4547.179,4568.5492,4582.1871,4545.8724,114171563466.0,11906424800.0,4572.0154
2026-03-27,000059.XSHG,3165.046,3240.1681,3253.5777,3165.046,334832590801.0,14779017600.0,3207.2648
2026-03-27,000060.XSHG,4331.8738,4372.84,4385.6007,4331.4504,304638988791.0,21889923500.0,4365.8193
2026-03-27,000061.XSHG,178.2042,178.2161,178.2188,178.1749,962775336.0,95610000.0,178.1936
2026-03-27,000062.XSHG,1968.9959,1997.9081,2008.9204,1968.7634,37200148610.0,1609646200.0,1987.8468
2026-03-27,000063.XSHG,3734.701,3766.1925,3774.653,3734.701,69431379206.0,5038830800.0,3757.3557
2026-03-27,000064.XSHG,3429.5178,3492.4174,3504.8144,3429.5178,161019253890.0,8150220700.0,3472.8164
2026-03-27,000065.XSHG,3508.8617,3564.124,3573.2991,3507.5116,125415895758.0,6749282600.0,3542.9543
2026-03-27,000066.XSHG,3841.2095,3949.3516,3965.0671,3841.2095,72762134177.0,3894923200.0,3897.4055
2026-03-27,000067.XSHG,8427.8826,8604.3238,8655.8324,8427.8826,97892732839.0,2971672300.0,8568.8842
2026-03-27,000068.XSHG,4297.1274,4411.2285,4424.3043,4297.1274,64777866205.0,3339135000.0,4361.1253
2026-03-27,000069.XSHG,4414.7464,4535.6622,4543.8435,4411.7415,48932556396.0,1310267900.0,4444.8397
2026-03-27,000070.XSHG,3432.2843,3465.3694,3487.0609,3416.285,25687432174.0,2808281600.0,3464.0271
2026-03-27,000071.XSHG,5059.4371,5223.0693,5261.9256,5059.4371,68517421652.0,3731794200.0,5155.6819
2026-03-27,000072.XSHG,3175.8303,3213.8423,3229.7992,3175.4882,50396433030.0,4567797400.0,3208.8321
2026-03-27,000073.XSHG,3043.8239,3092.9422,3096.3512,3040.865,19685935604.0,926696400.0,3072.4763
2026-03-27,000074.XSHG,6507.1432,6651.8852,6663.3208,6503.0998,13729536302.0,393975200.0,6543.5257
2026-03-27,000075.XSHG,6473.9439,6746.5821,6755.6152,6469.318,25919414001.0,648836900.0,6519.2704
2026-03-27,000076.XSHG,5274.5011,5279.031,5303.4576,5263.3269,29598511839.0,2478847600.0,5296.8066
2026-03-27,000077.XSHG,5707.998,5853.6579,5901.9719,5699.8668,69524113046.0,1076634000.0,5821.5032
2026-03-27,000078.XSHG,3679.7958,3763.8999,3793.0249,3675.0353,35697750562.0,1062206800.0,3746.6846
2026-03-27,000079.XSHG,2907.2816,2894.7931,2929.9865,2875.9172,30718384580.0,5257204300.0,2947.7126
2026-03-27,000090.XSHG,1403.3425,1430.803,1435.6978,1403.3425,784240949147.0,54777783800.0,1418.8526
2026-03-27,000091.XSHG,14848.058,15231.8116,15287.6823,14848.058,54510159263.0,3531555500.0,15016.545
2026-03-27,000092.XSHG,5146.5395,5280.1777,5300.2975,5146.5395,75565591860.0,3385857400.0,5218.0307
2026-03-27,000093.XSHG,11878.8514,12049.5663,12069.5652,11873.1517,218317192545.0,12947035900.0,11993.8958
2026-03-27,000094.XSHG,4691.3836,4815.5767,4834.4961,4691.3836,64079889941.0,3295934200.0,4762.5376
2026-03-27,000095.XSHG,3843.7263,3927.259,3952.9211,3843.7263,214525806496.0,8788184600.0,3908.2211
2026-03-27,000096.XSHG,3885.163,3966.5109,3972.2982,3883.3602,66716863799.0,3119881800.0,3909.1759
2026-03-27,000097.XSHG,11800.4542,12066.7653,12152.816,11800.4542,108195695233.0,2502327800.0,12014.5922
2026-03-27,000098.XSHG,5345.932,5388.7557,5399.8365,5344.459,192019098051.0,15999718600.0,5383.1853
2026-03-27,000099.XSHG,9072.9383,9243.7601,9282.6604,9072.9383,143742828625.0,10502862200.0,9186.723
2026-03-27,000100.XSHG,6060.9139,6120.7708,6135.6353,6059.7017,335761926676.0,26502580800.0,6108.9541
2026-03-27,000101.XSHG,253.398,253.4023,253.4065,253.3973,946208357.0,93790000.0,253.3817
2026-03-27,000102.XSHG,7840.4117,8018.5172,8063.8331,7840.4117,83242386017.0,3459928200.0,7965.0458
2026-03-27,000103.XSHG,7208.3641,7465.9028,7476.378,7204.9092,29399207614.0,542129600.0,7260.1999
2026-03-27,000104.XSHG,1572.148,1589.2618,1595.9521,1563.2744,8407150407.0,1015145100.0,1582.1676
2026-03-27,000105.XSHG,5631.6991,5823.5763,5873.6785,5631.6991,32764063887.0,2052108400.0,5726.909
2026-03-27,000106.XSHG,6234.5261,6353.4918,6401.6029,6234.5261,50482775099.0,2652970100.0,6315.7464
2026-03-27,000107.XSHG,4921.6863,4995.958,5016.5067,4919.045,7908943915.0,350656900.0,4969.5074
2026-03-27,000108.XSHG,11994.8781,12274.3743,12302.9283,11987.2846,4159860126.0,266540500.0,12098.4904
2026-03-27,000109.XSHG,9058.0439,9381.694,9399.1494,9047.0939,10330526346.0,344479700.0,9115.0807
2026-03-27,000110.XSHG,3897.004,3931.4158,3942.7496,3896.3768,4117161595.0,650617400.0,3922.1289
2026-03-27,000111.XSHG,9834.1642,10137.5643,10217.2827,9820.568,34112778549.0,536782000.0,10009.6635
2026-03-27,000112.XSHG,7220.4342,7446.1267,7533.7925,7206.4689,22256679895.0,419512000.0,7368.456
2026-03-27,000113.XSHG,3494.5254,3503.576,3534.8516,3462.079,15428992472.0,3149039500.0,3540.1604
2026-03-27,000114.XSHG,1339.3192,1354.5449,1359.5211,1339.3192,38209146996.0,2918129600.0,1353.1729
2026-03-27,000115.XSHG,8786.9712,8969.8779,9009.4698,8786.2587,193530512804.0,11794079100.0,8889.2682
2026-03-27,000116.XSHG,199.4942,199.4464,199.4942,199.4406,1037654647.0,104338400.0,199.4844
2026-03-27,000117.XSHG,4159.5993,4265.3171,4291.0165,4159.4686,53158174185.0,2020826500.0,4205.5069
2026-03-27,000118.XSHG,10417.598,10554.8307,10595.7975,10411.5072,47245458520.0,6240971300.0,10518.7486
2026-03-27,000119.XSHG,4307.1309,4425.5511,4454.3952,4307.1309,156907877140.0,6546467100.0,4368.156
2026-03-27,000120.XSHG,10051.881,10239.4762,10286.7766,10051.6599,150995161475.0,10766611900.0,10174.4439
2026-03-27,000121.XSHG,7352.4466,7658.7547,7670.6253,7349.7518,26585318159.0,644401800.0,7405.7379
2026-03-27,000122.XSHG,1696.1838,1738.2647,1742.5784,1693.2552,7390815113.0,813417900.0,1709.3189
2026-03-27,000123.XSHG,6436.5091,6555.1536,6585.9049,6436.5091,131621495427.0,6106983900.0,6522.5854
2026-03-27,000125.XSHG,11576.1098,11666.5192,11682.7063,11573.1094,88568467768.0,6629449100.0,11632.7942
2026-03-27,000126.XSHG,7296.7362,7414.8896,7430.5347,7288.6717,27522028840.0,847484500.0,7346.4402
2026-03-27,000128.XSHG,9223.6386,9371.9692,9409.694,9219.6501,192056199422.0,11785060100.0,9320.8598
2026-03-27,000129.XSHG,15094.7024,15150.3695,15191.9332,15078.2297,87269033936.0,8569904500.0,15183.0052
2026-03-27,000130.XSHG,13865.3747,13978.3776,14011.8106,13860.3129,31925543244.0,4225164200.0,13994.2809
2026-03-27,000131.XSHG,3475.086,3624.4373,3644.2142,3475.086,34593781158.0,446866500.0,3525.1996
2026-03-27,000132.XSHG,5737.288,5867.8056,5897.5641,5734.9719,38478821328.0,1121301200.0,5793.4875
2026-03-27,000133.XSHG,6704.9233,6954.6811,6984.7413,6704.9233,42550386823.0,1848812000.0,6818.653
2026-03-27,000134.XSHG,986.2303,983.7748,991.1569,981.444,16877263358.0,2211765600.0,988.5124
2026-03-27,000135.XSHG,5802.763,5918.1225,5946.3486,5802.763,86512808196.0,2197488500.0,5886.1474
2026-03-27,000136.XSHG,12957.6862,12971.0313,13037.0427,12923.4903,46446495729.0,4960452600.0,13015.8294
2026-03-27,000137.XSHG,5985.2175,6150.2162,6201.4287,5984.7678,66237617539.0,1508210600.0,6085.4563
2026-03-27,000138.XSHG,8616.9827,8678.1484,8709.6403,8610.838,29746773106.0,2698837600.0,8681.6262
2026-03-27,000139.XSHG,425.998,428.9415,431.8442,424.9874,38864061851.0,2309283000.0,427.5854
2026-03-27,000140.XSHG,0.0,115.6822,0.0,0.0,0.0,0.0,115.6456
2026-03-27,000141.XSHG,3843.4235,3947.8523,3976.5291,3843.4235,112771668554.0,4335772500.0,3901.7025
2026-03-27,000142.XSHG,10169.0782,10341.4184,10375.3462,10162.3427,72730090396.0,7287956900.0,10274.3963
2026-03-27,000145.XSHG,8621.5709,8881.8332,8922.1088,8621.5709,57972927908.0,2586475300.0,8770.9891
2026-03-27,000146.XSHG,8045.9889,8188.4814,8232.3734,8045.9889,54130368967.0,2259323900.0,8160.9751
2026-03-27,000147.XSHG,6156.4757,6372.1041,6381.8631,6152.33,27315006835.0,649350800.0,6185.083
2026-03-27,000148.XSHG,8657.096,8854.6141,8874.0969,8657.096,84912198872.0,3565588400.0,8718.4793
2026-03-27,000149.XSHG,4201.199,4197.8441,4228.0002,4179.9917,30781042312.0,2877305600.0,4214.9221
2026-03-27,000150.XSHG,12113.9511,12199.6199,12285.6047,12087.5938,9206995895.0,781927700.0,12199.5086
2026-03-27,000151.XSHG,1625.8432,1628.9481,1642.2539,1617.434,17954700328.0,1913649200.0,1635.2608
2026-03-27,000152.XSHG,2926.7874,2939.4872,2950.8633,2920.641,25270794169.0,2852839500.0,2944.0026
2026-03-27,000153.XSHG,3241.9912,3289.0504,3292.1003,3235.2658,6275138090.0,652930000.0,3260.0864
2026-03-27,000155.XSHG,3062.2744,3101.5609,3110.0746,3062.2744,166042931152.0,8333089800.0,3089.2459
2026-03-27,000158.XSHG,1436.1356,1465.3542,1475.202,1436.1356,46923051503.0,3652287200.0,1456.4941
2026-03-27,000159.XSHG,3551.5247,3619.3643,3631.9534,3551.5247,699539903950.0,47351541100.0,3590.7708
2026-03-27,000160.XSHG,2276.3177,2315.7144,2327.474,2276.3177,84551605861.0,6922680100.0,2305.0187
2026-03-27,000161.XSHG,1742.3237,1785.6972,1794.0344,1742.3237,96607076988.0,3794237100.0,1765.8326
2026-03-27,000162.XSHG,3236.9045,3313.6022,3320.3992,3234.4453,29829125681.0,1546683600.0,3274.6551
2026-03-27,000170.XSHG,5803.0853,5880.7258,5898.5545,5798.9525,76333887355.9,3513157700.0,5841.8372
2026-03-27,000171.XSHG,1783.049,1817.4993,1833.8328,1778.1357,188303639433.0,3093343340.0,1815.5022
2026-03-27,000300.XSHG,4431.5034,4502.5698,4519.8903,4431.4205,440517561617.1,19240038800.0,4477.5343
2026-03-27,000510.XSHG,5488.9738,5600.3386,5626.6757,5488.9738,667536025942.5,28442428700.0,5552.7835
2026-03-27,000680.XSHG,1610.7132,1662.7193,1672.4593,1610.7132,192973112917.0,3609580400.0,1637.5679
2026-03-27,000681.XSHG,1554.6739,1604.8706,1614.2717,1554.6739,192973112917.0,3609580400.0,1580.5942
2026-03-27,000682.XSHG,1907.7767,1957.752,1975.3106,1907.7767,56207021809.0,508641000.0,1946.7276
2026-03-27,000683.XSHG,982.4868,1038.1558,1043.4491,981.917,15073787843.0,301605600.0,989.0358
2026-03-27,000685.XSHG,2586.9227,2662.7841,2688.0996,2584.4033,58498003121.0,439950300.0,2641.3621
2026-03-27,000687.XSHG,1277.4776,1307.6895,1319.088,1276.5269,16117526724.0,300647900.0,1295.0023
2026-03-27,000688.XSHG,1265.5306,1300.756,1308.9447,1265.5306,52752422375.0,860307000.0,1288.8073
2026-03-27,000689.XSHG,1240.0623,1276.9199,1287.7734,1240.0623,22382101973.0,459749100.0,1254.2455
2026-03-27,000690.XSHG,1865.0221,1926.2707,1942.7587,1865.0221,32800602089.0,292717600.0,1910.4851
2026-03-27,000691.XSHG,1352.8034,1387.1072,1396.3889,1352.8034,44038110785.0,465060500.0,1371.4869
2026-03-27,000692.XSHG,1237.0658,1281.7685,1292.5987,1237.0658,22589879617.0,766409400.0,1254.5657
2026-03-27,000693.XSHG,1406.468,1448.7724,1459.1263,1404.3154,12845078926.0,236621600.0,1427.2503
2026-03-27,000695.XSHG,988.6531,1018.6268,1027.9684,988.6531,33970731448.0,591034500.0,1006.1302
2026-03-27,000697.XSHG,1339.8315,1387.579,1396.8738,1337.6974,23266227741.0,323348200.0,1367.0854
2026-03-27,000698.XSHG,1461.6467,1514.4881,1527.3019,1461.6467,54073467628.0,864180400.0,1486.2969
2026-03-27,000699.XSHG,1380.4851,1441.381,1449.3236,1380.1209,58781789679.0,1102411200.0,1404.305
2026-03-27,000801.XSHG,0.0,5557.7978,0.0,0.0,128532643679.0,5132022221.0,5452.5285
2026-03-27,000802.XSHG,7587.3438,7770.5865,7814.8309,7587.3438,151547263880.0,10158674200.0,7687.1191
2026-03-27,000804.XSHG,0.0,17277.1204,0.0,0.0,39554256472.0,5191237848.0,17300.9663
2026-03-27,000805.XSHG,7602.2297,7864.4431,7901.77,7602.2297,93123890217.0,4077357481.0,7724.2005
2026-03-27,000806.XSHG,7752.4595,7918.3857,7934.0289,7750.9272,92611708802.0,3829626785.0,7807.436
2026-03-27,000807.XSHG,16903.4735,17245.1916,17290.3802,16900.4909,18208167194.0,661011606.0,16963.0955
2026-03-27,000808.XSHG,7721.3939,8066.2459,8078.0939,7718.3816,47339604719.0,1497723437.0,7780.987
2026-03-27,000811.XSHG,11115.5982,11632.4574,11715.9127,11115.5982,93397587498.0,3474443108.0,11314.0908
2026-03-27,000812.XSHG,8008.5256,8161.8436,8218.319,7999.5096,100843043213.0,3121655093.0,8107.1938
2026-03-27,000813.XSHG,3945.5297,4093.9923,4120.2524,3945.5297,52873886535.0,2289402077.0,3993.2859
2026-03-27,000814.XSHG,7868.4921,8228.9493,8244.4072,7865.9734,29749125807.2,721347200.0,7926.8354
2026-03-27,000815.XSHG,17322.9795,17700.057,17736.3981,17319.9448,18418484603.0,698541567.0,17388.7731
2026-03-27,000816.XSHG,0.0,2511.0844,0.0,0.0,10524278591.0,1818393225.0,2493.2615
2026-03-27,000818.XSHG,0.0,6651.4878,0.0,0.0,42328745149.0,3645704922.0,6656.6686
2026-03-27,000819.XSHG,9168.5902,9586.0738,9656.3834,9168.5902,92841294919.5,3290464700.0,9325.4822
2026-03-27,000820.XSHG,5105.7344,5146.8824,5189.6562,5097.9666,13955831345.0,2373156865.0,5154.356
2026-03-27,000821.XSHG,6794.8156,6817.093,6852.075,6782.3246,43415491368.0,3766382573.0,6827.0208
2026-03-27,000822.XSHG,0.0,10768.5917,0.0,0.0,18676345887.0,1616462183.0,10716.3493
2026-03-27,000823.XSHG,10707.1386,11178.4422,11261.0991,10707.1386,85807422037.0,3143278600.0,10894.1809
2026-03-27,000824.XSHG,2202.6948,2210.1169,2225.5957,2195.4474,44936915077.0,4607621268.0,2215.4679
2026-03-27,000825.XSHG,3570.6687,3590.5413,3601.1957,3565.9231,37497427161.0,3961730066.0,3592.9807
2026-03-27,000826.XSHG,0.0,5088.1111,0.0,0.0,12922160707.0,754098902.0,5038.7979
2026-03-27,000827.XSHG,2016.7612,2051.8099,2066.7015,2012.48,152090921287.6,7359634400.0,2037.626
2026-03-27,000828.XSHG,2882.3147,2940.4976,2960.8505,2880.98,238638249506.0,4148186272.0,2924.1809
2026-03-27,000830.XSHG,0.0,7088.861,0.0,0.0,145461146547.0,3819771386.0,7010.1366
2026-03-27,000831.XSHG,0.0,12851.6538,0.0,0.0,58477390058.0,5784217833.0,12824.8588
2026-03-27,000832.XSHG,494.9382,498.9366,502.3319,493.6781,68471027803.0,3802304.0,496.7118
2026-03-27,000833.XSHG,0.0,278.6872,0.0,0.0,30685507.0,4150.0,279.2378
2026-03-27,000838.XSHG,0.0,2606.7008,0.0,0.0,35233522935.0,4418516022.0,2598.5486
2026-03-27,000839.XSHG,0.0,8516.0294,0.0,0.0,164618031401.0,9992282426.0,8413.6953
2026-03-27,000840.XSHG,0.0,9943.0669,0.0,0.0,129405988096.0,6709976169.0,9808.6308
2026-03-27,000841.XSHG,7876.8074,8236.1616,8252.2653,7875.7401,30660473186.0,797500063.0,7936.3141
2026-03-27,000842.XSHG,0.0,7204.5255,0.0,0.0,784722245948.0,38060545406.0,7138.1171
2026-03-27,000845.XSHG,0.0,243.1485,0.0,0.0,0.0,0.0,243.0789
2026-03-27,000846.XSHG,1342.1868,1366.994,1370.4618,1341.9252,153062517202.0,5884435330.0,1354.344
2026-03-27,000847.XSHG,3522.6239,3585.1749,3597.8227,3521.9228,71678863104.0,3169722100.0,3564.8908
2026-03-27,000849.XSHG,9365.5631,9440.1078,9486.0613,9364.4895,25135268335.0,1493520100.0,9402.9903
2026-03-27,000851.XSHG,20854.6547,21419.8072,21513.7247,20823.3842,76102197399.0,2647935400.0,21084.7667
2026-03-27,000852.XSHG,7526.5864,7746.3131,7784.5469,7526.5864,403803691770.2,25889527400.0,7639.3762
2026-03-27,000853.XSHG,1627.8856,1657.9167,1663.1937,1627.5585,120781923834.0,2402740700.0,1644.9842
2026-03-27,000854.XSHG,6151.0815,6390.2337,6440.2856,6147.6468,61250177652.0,3135105000.0,6238.4212
2026-03-27,000855.XSHG,1571.2657,1600.0851,1605.4516,1571.1013,621442242445.0,24836500200.0,1586.7894
2026-03-27,000856.XSHG,7790.1635,7963.3391,8031.7319,7790.1635,97118139900.0,4132493600.0,7900.6268
2026-03-27,000857.XSHG,9919.4656,10344.8614,10363.9579,9917.87,19677925418.0,648751800.0,9984.9418
2026-03-27,000858.XSHG,10179.0643,10458.6715,10537.7787,10156.7886,71670687769.0,1687248000.0,10367.3786
2026-03-27,000859.XSHG,1994.1804,2023.412,2032.1097,1994.1804,121767823200.0,10101837885.0,2018.5198
2026-03-27,000860.XSHG,1223.6844,1239.8484,1243.7011,1223.4346,78398292884.0,6456734000.0,1237.2337
2026-03-27,000861.XSHG,2636.8479,2673.0144,2682.7471,2635.5271,89091266055.0,6832561672.0,2665.1327
2026-03-27,000863.XSHG,2509.1324,2646.6101,2655.4489,2508.7894,24355142914.0,530525500.0,2529.412
2026-03-27,000865.XSHG,1394.9186,1411.3523,1416.0752,1394.1869,19691501436.0,1317239300.0,1404.4209
2026-03-27,000867.XSHG,2594.5281,2628.9691,2644.6266,2588.2956,29330501955.5,2672976600.0,2603.8778
2026-03-27,000869.XSHG,4439.3559,4447.6619,4465.2252,4410.4548,8351022175.6,1038403500.0,4438.8683
2026-03-27,000888.XSHG,4418.1183,4488.8045,4500.714,4418.1183,799696430885.6,56134296300.0,4460.5135
2026-03-27,000891.XSHG,1860.5083,1910.3859,1921.8092,1860.0378,996228486409.0,40163908500.0,1888.7692
2026-03-27,000894.XSHG,0.0,5133.0028,0.0,0.0,0.0,0.0,5100.2306
2026-03-27,000901.XSHG,6247.6244,6311.062,6321.6088,6245.6366,110234902015.0,9470347800.0,6303.3634
2026-03-27,000902.XSHG,6151.2316,6291.4395,6317.4628,6150.1129,1828839629821.0,116274109806.0,6227.0549
2026-03-27,000903.XSHG,4315.207,4396.2981,4412.3481,4314.6212,253712112872.9,8262421600.0,4361.0554
2026-03-27,000904.XSHG,5601.1191,5727.725,5756.66,5600.7435,235082731248.0,10910936360.0,5687.7095
2026-03-27,000905.XSHG,7539.1959,7737.6144,7785.3777,7539.1959,344204684320.8,18820506600.0,7642.1302
2026-03-27,000906.XSHG,4963.1537,5057.1347,5079.6388,4963.1537,784722245937.9,38060545400.0,5019.2776
2026-03-27,000907.XSHG,6479.0021,6637.9972,6675.0195,6478.7874,579287415477.0,29731442950.0,6573.0634
2026-03-27,000908.XSHG,2800.6882,2814.3451,2832.5086,2786.1212,10628953230.0,732654249.0,2812.2801
2026-03-27,000909.XSHG,4006.1923,4160.261,4183.1539,4006.1923,71887444941.0,3069969146.0,4069.8741
2026-03-27,000910.XSHG,2608.0369,2652.1844,2666.0794,2604.739,96901836582.0,5359915998.0,2627.8329
2026-03-27,000911.XSHG,5927.5918,6017.8956,6024.0141,5925.796,22932407474.0,523374857.0,5986.6161
2026-03-27,000912.XSHG,19820.2757,20155.3207,20237.9988,19812.8682,14521158317.0,250843046.0,19865.8003
2026-03-27,000913.XSHG,7572.8206,7896.5836,7911.1908,7568.4336,20873946789.9,474920900.0,7633.2467
2026-03-27,000914.XSHG,6036.6805,6051.9471,6079.3654,6034.5332,43898510991.5,3939242200.0,6055.7625
2026-03-27,000915.XSHG,2957.2134,3021.0256,3045.2267,2952.8041,91176993059.0,1759007033.0,3018.726
2026-03-27,000916.XSHG,5938.776,5973.903,6057.2527,5877.0581,51719735473.0,804180907.0,6067.5484
2026-03-27,000917.XSHG,2572.8763,2570.1703,2590.4498,2559.7806,15976574720.0,2325930430.0,2590.398
2026-03-27,000918.XSHG,4941.5695,5035.2172,5062.0649,4938.3146,213131858228.0,4428686692.0,5000.6749
2026-03-27,000919.XSHG,5074.0991,5109.7123,5120.5206,5073.4333,96693045949.0,9290778452.0,5110.1647
2026-03-27,000922.XSHG,5698.3496,5742.4535,5765.2622,5695.0557,53829102553.0,4828569578.0,5729.3351
2026-03-27,000923.XSHG,255.7079,255.706,255.7104,255.7052,3064088000.0,305498.0,255.6899
2026-03-27,000925.XSHG,4368.3269,4391.4378,4397.73,4367.0482,75225977586.0,4948257730.0,4385.3132
2026-03-27,000926.XSHG,2334.0865,2365.4088,2372.0546,2333.8474,236858065814.0,20967497713.0,2355.8772
2026-03-27,000927.XSHG,1959.2259,1977.7554,1981.8302,1959.1283,104296330100.0,9477104839.0,1973.014
2026-03-27,000928.XSHG,3516.2132,3539.454,3558.2698,3502.7356,16618474115.4,1524654800.0,3535.8972
2026-03-27,000929.XSHG,4478.3082,4651.2964,4680.7545,4478.3082,133137622593.0,6205074148.0,4546.4273
